,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
57,0.1007037521728004,0.9003450404852629,0.9063532451788584,0.8957193630437056,0.2240418748309215,0.7763970121741295,0.8051162486275037,0.755594568947951
58,0.10228594241198152,0.8986390102654696,0.9045453617970148,0.8941243402659893,0.23049958888441324,0.769977867603302,0.7991653208931287,0.7484384725491205
59,0.10018084671658774,0.9008548632264137,0.906471743558844,0.8966012094169855,0.2429492867862185,0.7574086909492811,0.7898524726430575,0.7342322369416555
60,0.09730133907093357,0.9037042825172344,0.910058089842399,0.8988249643395344,0.24302159870664278,0.7574106206496557,0.7829395358761152,0.7384243980050087
61,0.08591861149761826,0.9150998890399933,0.9204514883458614,0.910855875040094,0.22334766605248055,0.7770082553227743,0.8092768962184588,0.7537182942032814
62,0.09066023087749879,0.9102684855461121,0.9160532883057991,0.9058503856261572,0.2249350774412354,0.7754610205690066,0.8059758394956589,0.7529571056365967
63,0.088034938982067,0.9129090526451668,0.9187611471861601,0.9083137673636278,0.2293304099390904,0.7709585006038348,0.8010905931393305,0.7489936351776123
64,0.08983253707022716,0.9110797078659137,0.9169574330250422,0.9064617231488228,0.23257173132151365,0.7679067278901736,0.7939175739884377,0.7487539326151212
65,0.08271048377112795,0.9181768155346314,0.92367734760046,0.9138249189903339,0.2091697116071979,0.7912669405341148,0.8179031511147817,0.771293543279171
66,0.08413714182097465,0.9167467914521694,0.9223235926280419,0.9123994285861651,0.2107673684755961,0.789588193098704,0.8180023059248924,0.7683603465557098
67,0.07537602838904907,0.9255102723836899,0.9303876347839832,0.9215540544440349,0.20305700320750475,0.797309435904026,0.8300043294827143,0.7730835278828939
68,0.07866655328931908,0.922200690334042,0.9274950381368399,0.9180312380194664,0.22851869091391563,0.7719083329041799,0.7982061430811882,0.7527915810545286
69,0.08521740941796452,0.9156898812701305,0.9208669022967418,0.9116563790788254,0.22712631057947874,0.7732537984848022,0.797142336765925,0.755585715174675
70,0.0840512578530858,0.9168255416055521,0.9219384044408798,0.9129462403555711,0.21828010336806378,0.7821046461661657,0.8130918244520823,0.7595473875602087
71,0.08144972993371387,0.9193555451929569,0.9249974638223648,0.9148009270429611,0.21455408167093992,0.7858272244532903,0.8117286240061125,0.7664867142836252
72,0.07948206174963464,0.9213446949919065,0.9264238780985276,0.9171829974899689,0.21246650100996098,0.7879321525494257,0.8162858809034029,0.767128067711989
73,0.07622710863749187,0.9246046133339405,0.929510947316885,0.92076600715518,0.20708124712109566,0.79327342659235,0.8214410742123922,0.7722979709506035
74,0.07612933843241383,0.924672773728768,0.9297728911042213,0.9205849512169758,0.20875069219619036,0.7916116366783778,0.8194726233681043,0.7708151837189993
75,0.07342980790417641,0.9273701297740141,0.93238332370917,0.923322149241964,0.20290917220215002,0.7974454189340273,0.8266328300038973,0.7755870719750723
76,0.06725363072473556,0.9335555347303549,0.9385175779461861,0.9294699771950642,0.18865462268392244,0.8117550338308016,0.8382448876897494,0.791614385942618
77,0.06718212222525229,0.9336019959300756,0.9385192741950353,0.9295678343623877,0.1853597912316521,0.8149647191166878,0.8432414531707764,0.7935206567247709
78,0.0665179390925914,0.9342762182156245,0.9392407791068157,0.93017613577346,0.18854931586732468,0.811839796602726,0.83675966411829,0.7929202020168304
79,0.06243325133497516,0.9383419292668501,0.9432224798947573,0.934271247436603,0.2098514030997952,0.7905393118659655,0.8170987665653229,0.770361877977848
80,0.06780431536026299,0.932930139824748,0.937913096199433,0.928842660660545,0.18528297947098812,0.8150908003250757,0.8425184413790703,0.7944008310635885
81,0.06983545480761677,0.9309359441200892,0.9357673817624649,0.9270662137617668,0.1981500123317043,0.8021810452143351,0.8320806622505188,0.7798723752299944
82,0.07097540656104684,0.929767302547892,0.9346908542017142,0.9257709855834643,0.18112745291242996,0.81922713915507,0.8470508555571238,0.7984725038210551
83,0.06834249578726788,0.9324233296016852,0.9371489739666382,0.9285454377532005,0.20243085299928984,0.7979240516821543,0.8245817199349403,0.7778298209110895
